Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Segment_enc,Region_enc,Category_enc,Ship Mode_enc
US-2021-003595,2021-07-27,2021-07-28,Same Day,CUS-2342,Consumer,West,Oregon,Office Supplies,Fasteners,12.59,3,0.0,3.28,0,3,1,1
US-2023-003596,2023-01-17,2023-01-24,Second Class,CUS-1334,Home Office,East,Pennsylvania,Furniture,Furnishings,119.46,2,0.1,32.52,2,1,0,2
US-2020-003597,2020-06-28,2020-06-29,First Class,CUS-8816,Corporate,South,Mississippi,Furniture,Bookcases,1005.39,8,0.2,195.52,1,2,0,0
US-2021-003598,2021-08-06,2021-08-13,Second Class,CUS-5573,Consumer,West,Oregon,Technology,Copiers,2497.55,2,0.0,172.68,0,3,2,2
US-2023-003599,2023-01-23,2023-01-30,First Class,CUS-1154,Corporate,Central,Indiana,Office Supplies,Labels,61.88,9,0.0,8.34,1,0,1,0
US-2022-003600,2022-06-05,2022-06-06,Standard Class,CUS-4278,Home Office,South,Tennessee,Furniture,Tables,875.71,2,0.4,123.22,2,2,0,3
US-2020-003601,2020-07-11,2020-07-14,Same Day,CUS-5998,Corporate,South,Alabama,Technology,Copiers,2283.36,2,0.4,247.16,1,2,2,1
US-2022-003603,2022-12-22,2022-12-25,First Class,CUS-6702,Consumer,West,California,Furniture,Chairs,2647.74,7,0.5,143.26,0,3,0,0
US-2021-003604,2021-01-21,2021-01-24,Second Class,CUS-8703,Consumer,West,Tennessee,Furniture,Chairs,1033.03,4,0.0,107.64,0,3,0,2
US-2023-003605,2023-06-11,2023-06-16,First Class,CUS-3676,Consumer,Central,Wisconsin,Furniture,Chairs,1120.12,4,0.5,38.86,0,0,0,0
US-2023-003606,2023-05-16,2023-05-21,Standard Class,CUS-4840,Home Office,Central,Michigan,Office Supplies,Paper,83.74,6,0.4,9.46,2,0,1,3
US-2023-003607,2023-10-24,2023-10-25,Second Class,CUS-6278,Corporate,East,Virginia,Office Supplies,Fasteners,15.8,3,0.0,3.67,1,1,1,2
US-2021-003608,2021-12-01,2021-12-02,Second Class,CUS-7897,Consumer,South,Alabama,Furniture,Chairs,1650.09,5,0.5,135.0,0,2,0,2
US-2021-003609,2021-01-02,2021-01-03,First Class,CUS-6865,Corporate,East,Pennsylvania,Technology,Copiers,3850.56,4,0.2,174.76,1,1,2,0
US-2021-003610,2021-06-12,2021-06-13,Standard Class,CUS-4565,Corporate,East,Florida,Technology,Phones,2097.54,6,0.4,164.56,1,1,2,3
US-2020-003611,2020-04-17,2020-04-20,Same Day,CUS-8022,Home Office,West,Nevada,Office Supplies,Fasteners,27.32,6,0.0,4.27,2,3,1,1
US-2023-003612,2023-11-25,2023-11-30,Same Day,CUS-2763,Home Office,Central,Wisconsin,Technology,Accessories,99.84,1,0.0,6.71,2,0,2,1
US-2022-003613,2022-08-01,2022-08-08,First Class,CUS-2090,Home Office,East,Ohio,Furniture,Furnishings,530.09,9,0.1,167.14,2,1,0,0
US-2023-003615,2023-09-07,2023-09-10,Second Class,CUS-5429,Home Office,Central,Texas,Furniture,Tables,1678.79,3,0.0,295.13,2,0,0,2
US-2020-003617,2020-01-30,2020-01-31,Standard Class,CUS-3544,Corporate,West,Oregon,Technology,Accessories,649.2,9,0.2,22.78,1,3,2,3
US-2023-003618,2023-10-02,2023-10-03,Standard Class,CUS-6751,Consumer,East,Ohio,Technology,Accessories,757.99,8,0.4,76.82,0,1,2,3
US-2023-003619,2023-12-07,2023-12-08,First Class,CUS-5669,Corporate,West,Arizona,Furniture,Furnishings,330.22,5,0.0,52.99,1,3,0,0
US-2020-003620,2020-07-30,2020-08-04,First Class,CUS-6096,Consumer,South,Alabama,Technology,Copiers,1286.94,1,0.3,120.65,0,2,2,0
US-2023-003621,2023-07-27,2023-07-30,First Class,CUS-2156,Consumer,Central,Michigan,Office Supplies,Paper,94.57,7,0.0,30.54,0,0,1,0
US-2020-003622,2020-02-25,2020-02-28,Standard Class,CUS-4962,Corporate,Central,Indiana,Technology,Computers,739.1,1,0.0,166.02,1,0,2,3
US-2022-003623,2022-09-10,2022-09-17,Same Day,CUS-4829,Home Office,South,Louisiana,Office Supplies,Paper,52.88,3,0.3,8.7,2,2,1,1
US-2021-003625,2021-09-17,2021-09-20,First Class,CUS-5426,Corporate,Central,Illinois,Furniture,Furnishings,180.39,3,0.1,50.79,1,0,0,0
US-2022-003626,2022-04-19,2022-04-22,Second Class,CUS-7077,Home Office,East,Ohio,Technology,Accessories,362.5,4,0.5,8.15,2,1,2,2
US-2020-003627,2020-07-28,2020-08-04,First Class,CUS-3879,Corporate,South,Mississippi,Office Supplies,Art,74.21,6,0.2,9.68,1,2,1,0
US-2021-003628,2021-08-05,2021-08-08,Second Class,CUS-8368,Home Office,East,Virginia,Office Supplies,Storage,330.17,6,0.0,70.96,2,1,1,2
US-2021-003629,2021-07-04,2021-07-07,Standard Class,CUS-8857,Home Office,Central,Texas,Technology,Accessories,696.14,10,0.2,146.58,2,0,2,3
US-2023-003630,2023-07-17,2023-07-18,Same Day,CUS-2574,Corporate,East,Florida,Furniture,Bookcases,476.06,4,0.3,75.46,1,1,0,1
US-2022-003631,2022-08-21,2022-08-28,Same Day,CUS-6574,Corporate,Central,Texas,Technology,Computers,777.54,1,0.0,51.62,1,0,2,1
US-2021-003632,2021-07-15,2021-07-18,Standard Class,CUS-7181,Corporate,South,Tennessee,Office Supplies,Fasteners,53.49,10,0.4,4.45,1,2,1,3
US-2022-003633,2022-11-23,2022-11-30,Standard Class,CUS-8496,Home Office,South,Louisiana,Furniture,Chairs,2084.7,7,0.0,397.81,2,2,0,3
US-2023-003634,2023-12-05,2023-12-06,First Class,CUS-1431,Consumer,South,Mississippi,Furniture,Furnishings,185.19,2,0.0,26.2,0,2,0,0
US-2021-003635,2021-03-16,2021-03-21,Same Day,CUS-6337,Corporate,South,Georgia,Furniture,Bookcases,920.92,7,0.4,33.34,1,2,0,1
US-2020-003636,2020-01-01,2020-01-06,Same Day,CUS-5792,Home Office,West,Tennessee,Technology,Phones,2316.24,7,0.5,197.35,2,3,2,1
US-2021-003637,2021-06-18,2021-06-21,Second Class,CUS-1305,Home Office,East,Ohio,Furniture,Furnishings,563.53,10,0.3,35.45,2,1,0,2
US-2021-003638,2021-07-23,2021-07-28,Same Day,CUS-6622,Corporate,West,Oregon,Office Supplies,Labels,24.95,4,0.5,1.12,1,3,1,1
US-2022-003641,2022-05-26,2022-05-29,First Class,CUS-5005,Home Office,South,Alabama,Office Supplies,Art,41.84,4,0.2,8.92,2,2,1,0
US-2022-003642,2022-04-13,2022-04-14,Standard Class,CUS-2301,Corporate,South,Tennessee,Technology,Phones,826.68,2,0.0,217.34,1,2,2,3
US-2020-003643,2020-10-16,2020-10-23,First Class,CUS-5816,Corporate,South,Mississippi,Office Supplies,Fasteners,26.26,4,0.0,1.71,1,2,1,0
US-2023-003644,2023-08-09,2023-08-14,Standard Class,CUS-4542,Corporate,East,Virginia,Office Supplies,Art,76.49,8,0.0,20.36,1,1,1,3
US-2022-003645,2022-03-04,2022-03-09,Second Class,CUS-5981,Consumer,South,Tennessee,Office Supplies,Art,43.81,4,0.2,3.1,0,2,1,2
US-2023-003646,2023-10-24,2023-10-29,Same Day,CUS-4811,Corporate,East,Florida,Office Supplies,Labels,50.25,7,0.1,2.35,1,1,1,1
US-2020-003647,2020-08-02,2020-08-03,Standard Class,CUS-1783,Consumer,East,Pennsylvania,Furniture,Furnishings,126.52,2,0.5,3.43,0,1,0,3
US-2022-003648,2022-07-07,2022-07-10,Standard Class,CUS-3835,Corporate,West,Nevada,Furniture,Furnishings,426.42,8,0.4,40.32,1,3,0,3
US-2023-003649,2023-10-14,2023-10-21,Same Day,CUS-9124,Consumer,East,Virginia,Furniture,Bookcases,160.27,1,0.5,2.8,0,1,0,1
US-2021-003650,2021-06-26,2021-07-03,Standard Class,CUS-3266,Corporate,Central,Wisconsin,Office Supplies,Paper,79.33,5,0.3,2.24,1,0,1,3
US-2023-003651,2023-04-18,2023-04-23,Same Day,CUS-7378,Home Office,East,Virginia,Furniture,Chairs,1159.99,4,0.5,110.66,2,1,0,1
US-2022-003652,2022-08-11,2022-08-18,Standard Class,CUS-8655,Consumer,South,Alabama,Technology,Phones,2958.33,8,0.4,254.27,0,2,2,3
US-2021-003653,2021-12-27,2021-12-28,Standard Class,CUS-6195,Corporate,Central,Wisconsin,Technology,Accessories,214.01,2,0.0,35.69,1,0,2,3
US-2022-003655,2022-04-17,2022-04-22,Second Class,CUS-5000,Home Office,South,Alabama,Technology,Accessories,392.42,5,0.3,48.96,2,2,2,2
US-2020-003657,2020-03-06,2020-03-07,Standard Class,CUS-1981,Corporate,West,Oregon,Office Supplies,Fasteners,10.04,2,0.0,1.87,1,3,1,3
US-2021-003658,2021-05-17,2021-05-22,First Class,CUS-6150,Consumer,Central,Indiana,Office Supplies,Fasteners,45.57,10,0.4,6.28,0,0,1,0
US-2020-003659,2020-06-13,2020-06-14,Second Class,CUS-7985,Home Office,West,Oregon,Office Supplies,Art,48.86,5,0.4,4.46,2,3,1,2
US-2021-003661,2021-07-28,2021-08-04,Same Day,CUS-7109,Home Office,South,Louisiana,Office Supplies,Paper,129.87,10,0.0,45.41,2,2,1,1
US-2023-003663,2023-11-17,2023-11-20,Second Class,CUS-6169,Home Office,West,Washington,Furniture,Furnishings,324.88,5,0.0,31.3,2,3,0,2
US-2021-003664,2021-07-23,2021-07-30,Same Day,CUS-1897,Home Office,East,Florida,Technology,Computers,1405.19,2,0.2,191.82,2,1,2,1
US-2021-003665,2021-12-27,2021-12-28,Same Day,CUS-6038,Home Office,East,New York,Furniture,Chairs,1524.68,5,0.5,66.29,2,1,0,1
US-2022-003666,2022-07-12,2022-07-15,First Class,CUS-3746,Home Office,East,Florida,Furniture,Furnishings,405.71,9,0.3,30.43,2,1,0,0
US-2021-003667,2021-06-18,2021-06-25,First Class,CUS-5620,Consumer,Central,Michigan,Technology,Accessories,901.83,10,0.2,202.06,0,0,2,0
US-2020-003668,2020-07-30,2020-07-31,Same Day,CUS-9802,Home Office,East,Pennsylvania,Office Supplies,Paper,75.65,6,0.0,16.74,2,1,1,1
US-2023-003669,2023-10-28,2023-11-04,Same Day,CUS-4335,Corporate,South,Alabama,Furniture,Chairs,1280.22,4,0.0,66.39,1,2,0,1
US-2022-003670,2022-01-20,2022-01-21,Standard Class,CUS-7855,Consumer,East,Tennessee,Office Supplies,Storage,283.32,4,0.2,63.69,0,1,1,3
US-2021-003671,2021-10-13,2021-10-14,Standard Class,CUS-6371,Home Office,Central,Illinois,Office Supplies,Paper,27.61,2,0.5,0.82,2,0,1,3
US-2022-003673,2022-08-01,2022-08-06,Second Class,CUS-9974,Home Office,East,Pennsylvania,Technology,Computers,3061.58,5,0.0,389.71,2,1,2,2
US-2021-003675,2021-09-30,2021-10-03,Same Day,CUS-3840,Corporate,West,Arizona,Office Supplies,Paper,17.22,1,0.0,6.0,1,3,1,1
US-2020-003676,2020-05-09,2020-05-14,Standard Class,CUS-2443,Consumer,East,Virginia,Technology,Phones,1830.01,5,0.4,157.89,0,1,2,3
US-2021-003677,2021-02-06,2021-02-09,Standard Class,CUS-6254,Home Office,West,Oregon,Furniture,Tables,430.67,1,0.0,73.94,2,3,0,3
US-2020-003679,2020-04-07,2020-04-14,Standard Class,CUS-7664,Home Office,Central,Wisconsin,Office Supplies,Storage,503.33,6,0.5,30.12,2,0,1,3
US-2023-003683,2023-09-22,2023-09-27,Second Class,CUS-9179,Corporate,East,New York,Furniture,Tables,1645.15,3,0.0,265.35,1,1,0,2
US-2022-003685,2022-10-13,2022-10-14,Second Class,CUS-3173,Corporate,West,California,Technology,Accessories,671.48,8,0.0,103.47,1,3,2,2
US-2021-003688,2021-08-27,2021-09-01,First Class,CUS-1261,Corporate,East,New York,Office Supplies,Paper,132.17,9,0.4,8.23,1,1,1,0
US-2022-003689,2022-02-17,2022-02-18,Second Class,CUS-6875,Consumer,Central,Wisconsin,Technology,Accessories,76.43,1,0.4,3.79,0,0,2,2
US-2021-003690,2021-09-07,2021-09-14,Standard Class,CUS-9235,Corporate,Central,Indiana,Technology,Phones,1868.48,5,0.0,376.22,1,0,2,3
US-2023-003691,2023-04-11,2023-04-16,Standard Class,CUS-6394,Home Office,South,Louisiana,Technology,Phones,759.65,2,0.4,16.34,2,2,2,3
US-2023-003692,2023-07-08,2023-07-13,Same Day,CUS-7240,Consumer,South,Tennessee,Office Supplies,Labels,68.64,9,0.5,4.19,0,2,1,1
US-2021-003693,2021-12-12,2021-12-19,Same Day,CUS-3261,Consumer,East,New York,Office Supplies,Binders,277.32,7,0.0,94.31,0,1,1,1
US-2023-003694,2023-04-26,2023-04-27,Second Class,CUS-8896,Home Office,West,California,Office Supplies,Art,12.96,1,0.2,2.69,2,3,1,2
US-2023-003695,2023-04-21,2023-04-26,First Class,CUS-2986,Home Office,South,Georgia,Technology,Phones,1437.71,4,0.3,168.85,2,2,2,0
US-2022-003698,2022-04-17,2022-04-24,Standard Class,CUS-9084,Home Office,East,New York,Office Supplies,Paper,39.55,3,0.4,3.02,2,1,1,3
US-2020-003699,2020-01-17,2020-01-22,Same Day,CUS-7022,Home Office,South,Mississippi,Furniture,Furnishings,155.16,3,0.0,48.12,2,2,0,1
US-2021-003701,2021-03-05,2021-03-06,Standard Class,CUS-7709,Home Office,South,Mississippi,Furniture,Bookcases,1242.42,7,0.5,46.33,2,2,0,3
US-2023-003703,2023-03-22,2023-03-27,First Class,CUS-8824,Consumer,South,Alabama,Technology,Accessories,379.73,4,0.0,69.5,0,2,2,0
US-2021-003704,2021-10-22,2021-10-27,Second Class,CUS-5498,Home Office,Central,Wisconsin,Office Supplies,Fasteners,51.06,10,0.5,3.18,2,0,1,2
US-2023-003705,2023-01-05,2023-01-12,First Class,CUS-3563,Home Office,Central,Texas,Office Supplies,Fasteners,24.19,5,0.4,1.3,2,0,1,0
US-2022-003706,2022-05-27,2022-06-03,First Class,CUS-5213,Home Office,Central,Texas,Office Supplies,Labels,70.05,8,0.4,1.87,2,0,1,0
US-2021-003707,2021-11-16,2021-11-19,Standard Class,CUS-6090,Corporate,Central,Tennessee,Furniture,Chairs,1598.45,6,0.4,108.19,1,0,0,3
US-2020-003708,2020-08-16,2020-08-23,Same Day,CUS-6750,Home Office,South,Mississippi,Technology,Phones,357.73,1,0.1,42.86,2,2,2,1
US-2022-003709,2022-10-29,2022-11-01,Second Class,CUS-3543,Corporate,West,California,Technology,Phones,2630.52,6,0.5,115.39,1,3,2,2
US-2020-003710,2020-12-19,2020-12-24,Standard Class,CUS-3742,Home Office,East,Pennsylvania,Office Supplies,Fasteners,23.68,4,0.2,2.27,2,1,1,3
US-2022-003711,2022-09-09,2022-09-16,Standard Class,CUS-5498,Consumer,South,Mississippi,Furniture,Chairs,624.73,2,0.0,108.29,0,2,0,3
US-2020-003712,2020-01-17,2020-01-20,First Class,CUS-4965,Home Office,East,Ohio,Technology,Accessories,281.63,4,0.5,18.84,2,1,2,0
US-2022-003713,2022-02-06,2022-02-13,Standard Class,CUS-1258,Consumer,South,Louisiana,Furniture,Bookcases,760.75,5,0.4,38.02,0,2,0,3
US-2021-003714,2021-12-07,2021-12-10,Same Day,CUS-9122,Consumer,East,Virginia,Furniture,Bookcases,1520.29,7,0.0,402.57,0,1,0,1
US-2020-003715,2020-10-05,2020-10-06,Standard Class,CUS-3509,Corporate,Central,Illinois,Office Supplies,Labels,18.36,2,0.0,1.41,1,0,1,3
US-2023-003716,2023-12-26,2023-12-31,Second Class,CUS-2400,Home Office,South,Louisiana,Office Supplies,Storage,101.19,1,0.0,7.01,2,2,1,2
US-2022-003717,2022-01-01,2022-01-06,First Class,CUS-6243,Consumer,East,Florida,Office Supplies,Art,89.72,8,0.3,12.98,0,1,1,0
US-2023-003718,2023-01-29,2023-02-01,Second Class,CUS-7515,Corporate,West,Washington,Furniture,Bookcases,477.57,4,0.3,76.85,1,3,0,2
US-2022-003719,2022-09-05,2022-09-10,Same Day,CUS-6626,Consumer,Central,Indiana,Office Supplies,Labels,6.82,1,0.5,0.62,0,0,1,1
US-2020-003720,2020-06-17,2020-06-18,Standard Class,CUS-5897,Corporate,West,Nevada,Furniture,Chairs,701.19,3,0.2,54.32,1,3,0,3
US-2020-003721,2020-07-15,2020-07-20,First Class,CUS-9519,Consumer,East,Ohio,Furniture,Bookcases,1152.24,10,0.0,387.14,0,1,0,0
US-2023-003722,2023-10-10,2023-10-13,Standard Class,CUS-7213,Corporate,Central,Wisconsin,Furniture,Furnishings,383.03,7,0.3,22.36,1,0,0,3
US-2021-003723,2021-10-15,2021-10-16,Standard Class,CUS-4647,Corporate,South,Georgia,Furniture,Bookcases,619.83,4,0.2,98.33,1,2,0,3
US-2022-003724,2022-06-03,2022-06-10,Same Day,CUS-5352,Corporate,South,Georgia,Office Supplies,Paper,43.52,3,0.0,3.82,1,2,1,1
US-2023-003725,2023-06-08,2023-06-09,Second Class,CUS-6897,Home Office,South,Louisiana,Furniture,Chairs,1305.14,6,0.1,131.44,2,2,0,2
US-2023-003726,2023-04-30,2023-05-07,First Class,CUS-8575,Consumer,South,Georgia,Technology,Phones,2231.25,6,0.2,259.91,0,2,2,0
US-2022-003727,2022-07-20,2022-07-23,Second Class,CUS-3187,Corporate,Central,Wisconsin,Office Supplies,Binders,146.02,5,0.5,5.05,1,0,1,2
US-2020-003728,2020-12-20,2020-12-25,Standard Class,CUS-6613,Home Office,Central,Indiana,Furniture,Bookcases,383.4,2,0.1,53.1,2,0,0,3
US-2021-003729,2021-07-07,2021-07-14,Standard Class,CUS-6145,Corporate,Central,Texas,Office Supplies,Storage,600.05,8,0.1,167.14,1,0,1,3
US-2020-003730,2020-11-06,2020-11-09,Standard Class,CUS-8962,Corporate,East,Florida,Furniture,Chairs,3640.18,10,0.3,237.23,1,1,0,3
US-2023-003731,2023-05-09,2023-05-14,First Class,CUS-3545,Home Office,South,Alabama,Office Supplies,Art,69.49,7,0.0,10.08,2,2,1,0
US-2022-003732,2022-12-23,2022-12-28,Second Class,CUS-1030,Corporate,West,Washington,Technology,Computers,4896.28,5,0.5,296.39,1,3,2,2
US-2021-003733,2021-09-07,2021-09-08,Same Day,CUS-9072,Corporate,South,Georgia,Office Supplies,Art,28.0,2,0.2,5.79,1,2,1,1
US-2023-003734,2023-10-03,2023-10-10,Standard Class,CUS-1683,Consumer,East,Ohio,Office Supplies,Storage,876.22,10,0.3,73.61,0,1,1,3
US-2023-003736,2023-05-31,2023-06-07,Same Day,CUS-8181,Consumer,West,California,Furniture,Chairs,206.09,1,0.0,53.68,0,3,0,1
US-2020-003737,2020-03-13,2020-03-20,Standard Class,CUS-3917,Home Office,South,Mississippi,Office Supplies,Binders,192.94,8,0.4,13.6,2,2,1,3
US-2022-003738,2022-12-19,2022-12-24,Second Class,CUS-7950,Corporate,Central,Texas,Technology,Accessories,1006.29,10,0.1,214.98,1,0,2,2
US-2022-003739,2022-06-30,2022-07-07,Same Day,CUS-9637,Consumer,East,Ohio,Furniture,Tables,3153.52,6,0.3,236.94,0,1,0,1
US-2020-003741,2020-06-23,2020-06-26,Second Class,CUS-4105,Consumer,East,Ohio,Office Supplies,Binders,55.78,2,0.2,10.05,0,1,1,2
US-2020-003742,2020-04-06,2020-04-13,Standard Class,CUS-4686,Corporate,Central,Illinois,Office Supplies,Paper,118.76,7,0.4,16.78,1,0,1,3
US-2021-003743,2021-10-04,2021-10-11,Standard Class,CUS-1844,Consumer,South,Louisiana,Office Supplies,Binders,117.49,4,0.0,29.22,0,2,1,3
US-2021-003745,2021-01-06,2021-01-13,Standard Class,CUS-8031,Home Office,East,Virginia,Office Supplies,Binders,69.87,3,0.4,7.85,2,1,1,3
US-2023-003746,2023-04-09,2023-04-10,Second Class,CUS-3726,Home Office,West,Washington,Technology,Computers,1725.88,2,0.2,153.56,2,3,2,2
US-2021-003747,2021-10-22,2021-10-25,Same Day,CUS-6458,Consumer,South,Georgia,Office Supplies,Labels,87.1,10,0.0,13.08,0,2,1,1
US-2023-003748,2023-06-21,2023-06-26,Standard Class,CUS-7099,Corporate,South,Alabama,Office Supplies,Fasteners,24.5,5,0.4,3.17,1,2,1,3
US-2023-003749,2023-12-04,2023-12-07,Standard Class,CUS-9532,Home Office,East,Ohio,Furniture,Bookcases,416.23,2,0.0,99.69,2,1,0,3
US-2020-003750,2020-07-18,2020-07-23,Same Day,CUS-1949,Corporate,West,Washington,Technology,Phones,2176.2,6,0.0,142.21,1,3,2,1
US-2021-003751,2021-02-26,2021-02-27,Same Day,CUS-9137,Home Office,East,Virginia,Office Supplies,Storage,106.28,2,0.2,14.11,2,1,1,1
US-2020-003752,2020-06-13,2020-06-18,First Class,CUS-4249,Consumer,South,Tennessee,Technology,Accessories,632.08,9,0.1,54.71,0,2,2,0
US-2020-003754,2020-01-24,2020-01-27,Same Day,CUS-1173,Corporate,West,Arizona,Furniture,Furnishings,390.2,8,0.0,73.82,1,3,0,1
US-2022-003755,2022-05-13,2022-05-20,Second Class,CUS-1042,Home Office,South,Georgia,Furniture,Furnishings,153.6,3,0.3,26.83,2,2,0,2
US-2021-003757,2021-07-31,2021-08-07,Same Day,CUS-3651,Consumer,West,Oregon,Office Supplies,Paper,11.37,1,0.1,2.66,0,3,1,1
US-2022-003758,2022-03-03,2022-03-08,Same Day,CUS-7574,Corporate,Central,Indiana,Furniture,Bookcases,336.95,2,0.1,94.46,1,0,0,1
US-2020-003759,2020-03-16,2020-03-21,First Class,CUS-8971,Home Office,East,Florida,Furniture,Bookcases,1268.38,10,0.0,308.43,2,1,0,0
US-2023-003760,2023-08-14,2023-08-15,Standard Class,CUS-1869,Consumer,East,Ohio,Office Supplies,Binders,323.11,10,0.5,21.64,0,1,1,3
US-2022-003762,2022-08-09,2022-08-10,First Class,CUS-7520,Consumer,South,Alabama,Furniture,Tables,960.91,2,0.1,47.99,0,2,0,0
US-2020-003763,2020-10-10,2020-10-15,Second Class,CUS-9356,Consumer,East,Virginia,Technology,Phones,3251.2,7,0.0,242.0,0,1,2,2
US-2022-003764,2022-07-21,2022-07-26,Second Class,CUS-9933,Consumer,Central,Wisconsin,Office Supplies,Paper,52.6,4,0.3,3.86,0,0,1,2
US-2020-003767,2020-11-29,2020-11-30,Second Class,CUS-6413,Consumer,Central,Texas,Office Supplies,Paper,67.5,4,0.1,5.49,0,0,1,2
US-2023-003769,2023-12-03,2023-12-04,Same Day,CUS-2207,Corporate,East,New York,Office Supplies,Art,16.38,1,0.2,2.09,1,1,1,1
US-2020-003770,2020-09-22,2020-09-27,First Class,CUS-6255,Corporate,South,Georgia,Furniture,Bookcases,1194.51,9,0.1,242.19,1,2,0,0
US-2023-003772,2023-09-28,2023-10-05,Standard Class,CUS-4820,Corporate,West,California,Technology,Accessories,529.41,6,0.5,11.53,1,3,2,3
US-2020-003773,2020-06-12,2020-06-19,Second Class,CUS-8392,Consumer,East,New York,Technology,Accessories,642.17,10,0.4,16.98,0,1,2,2
US-2021-003774,2021-11-13,2021-11-20,First Class,CUS-5972,Consumer,Central,Michigan,Furniture,Bookcases,1584.75,9,0.0,143.73,0,0,0,0
US-2023-003775,2023-12-06,2023-12-13,First Class,CUS-5743,Home Office,East,New York,Furniture,Furnishings,73.23,1,0.3,6.45,2,1,0,0
US-2020-003776,2020-11-28,2020-12-05,Standard Class,CUS-7775,Home Office,West,Nevada,Office Supplies,Fasteners,38.26,5,0.5,2.68,2,3,1,3
US-2020-003777,2020-08-28,2020-08-29,Same Day,CUS-5750,Corporate,West,Tennessee,Furniture,Bookcases,1292.75,8,0.3,180.95,1,3,0,1
US-2023-003778,2023-10-11,2023-10-16,Second Class,CUS-3726,Corporate,South,Alabama,Office Supplies,Labels,59.49,8,0.0,16.11,1,2,1,2
US-2022-003779,2022-03-04,2022-03-07,Standard Class,CUS-9314,Corporate,Central,Wisconsin,Office Supplies,Binders,109.2,4,0.0,26.4,1,0,1,3
US-2022-003781,2022-11-29,2022-12-02,First Class,CUS-8193,Corporate,South,Mississippi,Office Supplies,Art,113.0,8,0.5,4.53,1,2,1,0
US-2023-003782,2023-05-05,2023-05-10,Second Class,CUS-7164,Home Office,South,Georgia,Office Supplies,Labels,65.65,7,0.0,3.77,2,2,1,2
US-2021-003783,2021-04-01,2021-04-08,Same Day,CUS-4905,Consumer,South,Tennessee,Technology,Phones,453.04,1,0.5,36.37,0,2,2,1
US-2022-003784,2022-01-02,2022-01-03,Same Day,CUS-9841,Home Office,East,Florida,Technology,Computers,816.88,1,0.4,114.09,2,1,2,1
US-2023-003785,2023-08-30,2023-09-02,Second Class,CUS-4533,Consumer,Central,Illinois,Technology,Computers,904.58,1,0.0,62.94,0,0,2,2
US-2023-003786,2023-06-17,2023-06-20,First Class,CUS-4712,Corporate,Central,Michigan,Furniture,Chairs,1876.52,7,0.2,307.55,1,0,0,0
US-2023-003787,2023-10-24,2023-10-25,Second Class,CUS-6293,Corporate,South,Mississippi,Technology,Accessories,745.49,8,0.4,26.92,1,2,2,2
US-2021-003789,2021-06-26,2021-07-01,Same Day,CUS-9524,Home Office,Central,Michigan,Furniture,Tables,1106.49,2,0.0,201.09,2,0,0,1
US-2020-003790,2020-01-21,2020-01-26,Standard Class,CUS-8275,Corporate,East,Ohio,Technology,Phones,1762.52,6,0.1,231.58,1,1,2,3
US-2022-003791,2022-04-20,2022-04-25,First Class,CUS-9918,Corporate,East,Ohio,Furniture,Furnishings,641.03,9,0.5,50.09,1,1,0,0
US-2022-003792,2022-03-23,2022-03-24,Second Class,CUS-8873,Consumer,East,New York,Technology,Phones,1573.98,4,0.0,104.72,0,1,2,2
US-2022-003794,2022-09-18,2022-09-21,First Class,CUS-7696,Home Office,South,Tennessee,Furniture,Tables,3074.98,5,0.3,396.42,2,2,0,0
US-2021-003796,2021-02-02,2021-02-05,First Class,CUS-9635,Consumer,West,Nevada,Furniture,Chairs,175.61,1,0.0,60.02,0,3,0,0
US-2022-003797,2022-09-25,2022-09-30,First Class,CUS-9013,Consumer,Central,Texas,Technology,Computers,792.98,1,0.1,153.33,0,0,2,0
